begin,AFKS,AFLT,ALRS,BSPB,CBOM,CHMF,ENPG,FLOT,GAZP,HYDR,IRAO,LKOH,MAGN,MOEX,MSNG,MTLR,MTSS,NLMK,NVTK,PHOR,PIKK,PLZL,POSI,RENI,ROSN,RTKM,RUAL,SBER,SBERP,SELG,SNGS,SNGSP,TATN,TATNP,TRNFP,UPRO,VTBR
2023-11-24,16.675,38.51,66.01,242.0,7.665,1317.2,477.0,129.11,164.71,0.7936,4.229,7295.0,51.635,205.38,3.0335,309.54,262.85,182.18,1514.0,6755.0,705.8,1120.5,2147.8,97.0,578.85,80.88,37.975,286.85,286.38,70.57,32.06,58.54,648.0,647.9,1453.5,2.174,124.22500000000001
2023-11-27,16.48,37.82,65.4,231.23,7.574,1294.2,471.8,130.34,162.79,0.8082,4.1995,7222.5,51.595,208.22,3.0205,291.6,260.2,177.7,1510.4,6680.0,703.0,1100.15,2106.4,95.78,578.0,80.6,37.73,282.33,281.87,69.47,31.62,58.255,638.4,638.4,1452.0,2.131,121.5
2023-11-28,16.4,37.15,66.5,233.16,7.671,1304.2,470.6,129.03,164.21,0.8121,4.208,7238.0,51.14,201.71,2.9345,303.44,261.25,178.5,1509.2,6828.0,709.5,1119.5,2102.0,93.0,589.9,81.3,37.85,279.91,279.6,69.87,32.0,59.48,641.2,639.2,1454.5,2.121,120.64999999999999
2023-11-29,16.323,36.72,66.73,230.0,7.7,1297.2,461.6,127.89,163.17,0.8119,4.151,7202.0,51.44,201.47,2.912,286.43,256.5,175.78,1493.6,6748.0,695.4,1107.95,2099.0,93.52,593.45,81.33,37.285,276.8,276.79,69.05,31.81,59.12,638.7,637.4,1454.5,2.08,119.5
2023-11-30,16.126,36.29,65.18,223.11,7.767,1268.2,447.6,127.8,163.23,0.795,4.147,7239.0,50.71,199.69,2.907,292.42,254.45,172.94,1510.0,6732.0,676.5,1079.8,2080.2,91.0,584.3,81.58,36.65,277.5,276.95,66.95,31.57,58.45,638.8,635.8,1441.5,2.025,119.425
2023-12-01,15.911,36.51,65.03,211.59,7.755,1257.0,443.0,124.98,162.61,0.7632,4.0825,7175.5,50.53,198.9,2.9625,287.7,250.15,171.26,1500.0,6702.0,666.0,1097.15,2088.8,89.62,575.15,74.82,36.755,273.97,273.85,65.3,30.855,57.82,632.5,629.7,1425.5,2.004,118.05
2023-12-04,15.964,35.8,65.24,200.3,7.736,1274.0,445.4,119.9,160.01,0.7541,4.021,7132.5,50.15,200.05,2.9,284.56,248.75,171.82,1505.4,6700.0,666.5,1071.0,2020.0,86.7,565.0,74.15,35.805,270.96,270.3,63.69,29.91,57.17,623.7,620.6,1390.0,1.911,112.725
2023-12-05,15.992,36.06,66.3,222.2,7.887,1295.2,454.0,123.88,160.46,0.7626,4.0505,7248.5,51.0,202.88,2.897,279.46,253.45,172.4,1542.4,6770.0,676.0,1075.25,2017.0,90.0,574.35,72.89,36.395,279.62,279.15,63.27,29.74,57.625,635.2,632.9,1406.5,1.983,114.425
2023-12-06,15.499,35.24,65.89,212.33,7.78,1252.0,443.8,121.1,158.74,0.7296,3.9475,7138.0,49.9,198.22,2.827,269.07,248.2,168.78,1505.8,6625.0,658.6,1055.15,2023.0,89.68,565.55,70.43,35.58,267.58,267.62,62.0,28.055,56.385,622.2,621.4,1393.0,1.913,110.35
2023-12-07,15.635,34.94,67.53,210.99,7.877,1245.0,449.8,121.88,163.38,0.7151,3.972,7092.0,49.005,197.13,2.8295,275.88,251.65,166.9,1515.2,6662.0,655.5,1060.2,2000.6,89.0,560.6,72.35,36.0,265.12,264.9,60.2,28.02,55.95,626.2,624.0,1389.5,1.926,112.3
2023-12-08,15.814,35.66,70.92,212.29,7.714,1270.4,445.4,122.02,161.5,0.7171,4.0325,7140.0,50.01,198.47,2.8475,277.5,251.75,166.78,1531.4,6704.0,668.4,1050.8,2003.0,89.02,564.7,72.03,35.745,265.16,264.68,60.37,27.9,55.45,637.7,632.4,1388.0,1.921,111.64999999999999
2023-12-11,15.452,35.09,70.62,202.9,7.367,1251.0,427.6,118.86,164.87,0.7084,3.944,6977.0,49.095,189.79,2.75,278.38,248.55,166.6,1491.0,6644.0,661.4,1005.05,1888.6,86.0,555.0,70.6,34.73,256.89,256.75,56.96,26.92,53.18,625.0,622.3,1363.0,1.846,110.225
2023-12-12,15.345,35.29,72.19,202.38,7.73,1240.6,422.0,118.52,162.46,0.7141,3.9205,7014.5,49.655,186.14,2.7385,270.54,249.25,162.94,1496.4,6613.0,673.3,997.6,1906.4,85.5,549.55,69.67,34.685,257.6,257.8,56.34,26.925,53.8,625.5,621.6,1358.0,1.824,111.74999999999999
2023-12-13,15.526,35.68,71.48,203.35,7.701,1245.4,431.6,120.63,163.92,0.7279,3.916,7043.5,50.025,187.76,2.821,271.48,251.3,167.0,1507.6,6612.0,675.3,1006.1,1955.0,85.5,555.85,69.42,35.17,260.45,260.1,57.49,27.31,54.585,628.7,625.6,1360.0,1.885,113.925
2023-12-14,15.189,35.34,69.49,196.63,7.614,1216.6,426.2,118.76,160.89,0.7096,3.908,6860.0,48.795,192.4,2.7895,275.15,247.05,162.5,1460.2,6577.0,656.7,988.5,1923.0,85.78,535.7,68.0,34.655,256.64,256.6,56.03,26.86,53.005,617.0,615.1,1345.0,1.851,112.99999999999999
2023-12-15,15.737,36.28,71.2,207.5,7.898,1273.6,438.6,124.93,164.2,0.7282,3.9785,6560.0,49.655,194.6,2.8815,290.0,250.3,166.58,1494.6,6707.0,675.4,1019.4,1930.6,86.0,561.5,70.31,35.31,268.21,267.7,58.02,27.715,55.69,635.3,633.2,1397.5,1.972,117.425
2023-12-18,15.529,37.3,72.51,221.3,8.096,1283.2,447.6,130.37,167.0,0.7368,3.9975,6723.5,50.845,201.86,2.975,296.54,251.7,168.54,1501.0,6734.0,689.2,1024.25,1976.2,91.2,566.65,71.34,35.35,268.4,268.11,61.27,28.28,56.13,643.6,641.7,1413.0,2.075,117.30000000000001
2023-12-19,15.553,36.66,72.3,216.91,7.956,1307.2,454.2,130.79,165.48,0.7383,4.0065,6709.0,51.31,200.4,3.0225,291.69,253.75,174.96,1531.4,6736.0,676.6,1040.35,2007.8,90.68,574.0,72.56,35.35,267.35,267.18,62.0,28.06,56.365,653.4,653.0,1441.0,2.092,117.75000000000001
2023-12-20,16.015,36.94,72.19,219.37,8.0,1330.0,450.4,130.78,163.56,0.736,4.037,6735.0,51.645,199.91,3.1185,290.27,250.0,176.0,1531.2,6805.0,675.4,1062.65,2025.0,91.14,578.6,72.55,35.19,266.61,266.61,64.55,28.225,57.51,658.4,658.6,1435.5,2.052,116.52499999999999
2023-12-21,15.836,35.93,71.21,219.9,7.839,1336.6,446.2,135.28,161.57,0.7243,3.99,6702.0,51.925,192.9,3.157,301.74,248.85,175.72,1478.2,6808.0,669.0,1059.35,2008.2,90.5,577.1,71.5,34.855,265.19,264.72,65.7,27.56,56.83,658.5,656.5,1432.5,2.015,114.675
2023-12-22,16.073,35.97,70.97,225.25,8.076,1333.8,442.8,136.0,162.09,0.7256,3.991,6732.5,52.645,194.0,3.19,311.65,249.35,178.0,1489.6,6868.0,675.5,1055.55,2004.2,93.78,583.75,71.4,34.72,271.3,271.05,66.0,27.54,56.85,661.5,660.9,1446.5,2.031,114.875
2023-12-25,16.071,35.56,70.05,225.56,8.306,1341.2,439.4,136.85,161.09,0.72,3.978,6744.0,52.34,192.61,3.1355,311.37,248.5,177.2,1478.0,6668.0,685.0,1049.65,2000.0,94.4,584.45,70.27,34.225,271.08,270.81,65.57,27.5,57.78,676.0,676.2,1448.5,2.022,115.97500000000001
2023-12-26,16.07,35.47,70.38,220.17,8.07,1375.2,440.2,139.0,161.0,0.7171,3.997,6771.0,52.605,191.9,3.14,312.4,248.85,179.74,1476.2,6660.0,675.2,1061.3,2014.6,96.92,589.3,69.87,34.085,271.9,271.92,65.33,27.35,57.0,698.3,692.9,1443.5,2.031,115.8
2023-12-27,16.054,35.11,69.85,216.3,8.06,1382.0,446.8,146.5,159.86,0.7209,3.97,6768.0,51.93,190.0,3.119,309.11,247.65,179.2,1450.6,6575.0,663.4,1067.0,2018.8,98.7,594.55,70.0,34.21,271.08,271.23,65.81,26.995,56.16,717.7,719.9,1449.5,2.023,114.375
2023-12-28,15.897,34.87,69.5,214.49,8.017,1408.0,441.4,145.38,159.14,0.7093,3.962,6767.0,52.255,189.31,3.084,310.99,248.55,179.4,1448.0,6578.0,668.7,1061.95,1988.0,96.78,591.9,68.98,33.715,271.74,271.85,64.0,26.755,55.34,708.2,709.0,1448.0,2.0,113.475
2023-12-29,16.339,35.05,69.5,214.24,8.055,1407.0,439.8,145.86,159.52,0.7113,3.966,6739.0,52.165,189.57,3.0875,311.0,248.45,178.5,1463.2,6587.0,677.0,1067.45,1996.8,94.0,593.2,68.49,34.015,270.82,272.22,62.39,26.885,55.35,710.0,707.9,1445.0,1.987,113.39999999999999
2024-01-03,16.328,35.75,71.2,223.0,8.092,1427.0,448.8,149.3,161.44,0.7328,4.0095,6803.5,52.76,195.4,3.1395,326.74,250.2,180.94,1484.8,6663.0,678.9,1083.0,2037.0,94.0,604.0,70.41,34.71,274.56,274.81,64.91,27.435,55.975,720.9,720.7,1460.0,2.045,115.125
2024-01-04,16.414,35.57,71.22,220.72,8.022,1419.4,448.2,148.41,161.25,0.7409,4.0195,6771.0,53.095,193.84,3.1485,326.9,250.4,183.04,1479.6,6649.0,673.7,1086.25,2068.6,96.46,601.15,70.09,35.1,274.12,274.6,65.37,27.595,56.225,725.9,725.9,1457.5,2.055,115.55
2024-01-05,16.311,36.85,71.47,222.96,7.975,1442.4,450.6,142.5,161.94,0.7356,4.0005,6780.0,53.0,193.08,3.1295,328.46,251.6,182.62,1480.4,6665.0,672.6,1080.0,2050.0,95.62,604.05,70.28,34.91,273.62,274.11,64.45,27.67,55.81,725.0,724.7,1454.0,2.054,120.0
2024-01-08,16.58,37.5,71.16,258.76,7.989,1467.0,455.4,143.85,163.05,0.7482,4.076,6766.5,53.89,193.69,3.127,326.37,254.5,185.4,1487.2,6703.0,709.7,1090.0,2074.2,96.46,602.3,71.29,35.12,276.76,276.98,65.0,28.46,56.245,722.9,720.4,1460.0,2.091,124.27499999999999
2024-01-09,16.507,37.69,71.98,251.87,7.926,1434.6,457.8,142.79,162.41,0.759,4.0935,6931.0,53.23,194.43,3.161,332.88,261.35,183.12,1489.0,6659.0,704.8,1089.85,2114.6,95.0,600.55,71.48,34.96,275.28,275.98,67.45,28.36,55.655,686.7,686.5,1459.0,2.129,123.5
2024-01-10,16.42,37.45,71.4,246.87,7.906,1443.2,457.6,141.3,162.87,0.7577,4.085,6957.0,52.955,193.18,3.227,325.4,263.7,185.0,1513.0,6688.0,698.7,1080.9,2124.4,94.5,601.0,71.97,34.825,274.49,275.24,68.54,28.695,55.23,694.0,694.9,1456.5,2.112,122.175
2024-01-11,16.843,37.8,71.79,258.4,7.787,1541.2,466.8,143.45,162.5,0.7634,4.08,6972.5,56.08,192.9,3.2415,322.35,262.75,196.1,1505.4,6714.0,705.1,1085.15,2123.6,95.1,579.6,72.73,35.775,275.71,275.65,69.06,29.555,55.18,689.1,692.9,1482.5,2.128,125.95
2024-01-12,16.783,38.01,73.73,264.71,7.794,1561.4,461.0,142.95,163.37,0.7601,4.0825,6965.0,57.18,192.8,3.193,318.2,266.85,198.26,1500.2,6692.0,711.1,1099.9,2132.0,95.02,584.2,72.52,35.7,275.84,275.82,69.24,30.125,54.965,697.8,698.6,1493.0,2.108,125.125
2024-01-15,16.952,38.2,75.0,274.86,7.88,1548.2,465.0,141.88,163.34,0.7579,4.1015,6889.5,57.64,194.45,3.1795,316.0,266.8,198.02,1492.2,6761.0,700.5,1104.9,2135.8,98.36,581.4,74.37,35.7,275.96,276.29,70.38,29.845,54.93,701.0,699.0,1497.5,2.112,124.3
2024-01-16,16.857,37.97,73.96,272.1,7.842,1550.2,478.6,139.63,163.22,0.75,4.1055,6857.0,57.92,192.05,3.1185,322.36,265.4,197.84,1474.8,6769.0,714.0,1099.55,2130.0,96.44,578.4,74.89,35.33,276.01,276.38,69.65,29.65,56.03,699.2,697.0,1544.5,2.079,124.925
2024-01-17,17.019,38.32,73.38,274.59,7.99,1560.2,475.2,142.49,164.04,0.7538,4.078,6910.0,57.31,192.9,3.1605,320.29,263.95,198.54,1475.2,6769.0,710.0,1096.6,2149.6,97.12,574.75,76.65,35.45,278.0,278.58,71.07,29.695,56.305,697.8,697.1,1564.0,2.108,124.975
2024-01-18,16.987,37.79,73.07,272.3,7.789,1541.8,468.4,140.75,166.52,0.7575,4.0605,6857.5,56.65,193.73,3.1665,318.19,264.35,194.68,1466.0,6820.0,709.2,1103.05,2133.2,95.68,573.95,76.1,35.3,277.07,277.51,70.22,28.99,55.83,698.0,696.5,1550.0,2.106,122.57499999999999
2024-01-19,16.968,38.02,72.79,273.96,7.711,1582.0,465.2,141.7,165.9,0.7565,4.0375,6834.5,57.245,192.91,3.1465,318.48,262.85,196.44,1457.0,6812.0,704.3,1100.3,2189.6,94.4,574.95,75.53,35.11,274.86,275.47,71.05,28.715,56.265,690.3,691.2,1554.0,2.096,122.75
2024-01-22,17.03,37.93,72.98,281.22,7.763,1619.4,471.0,141.86,166.06,0.7702,4.0505,6840.0,58.525,199.21,3.16,310.87,264.35,198.38,1444.6,6798.0,729.0,1106.3,2222.2,96.96,577.95,76.96,35.195,274.93,275.19,71.34,29.035,55.8,695.5,692.5,1561.0,2.103,124.175
2024-01-23,17.163,37.94,71.76,278.96,7.679,1604.4,463.0,141.16,168.31,0.7692,4.038,6799.5,57.78,198.03,3.1705,305.96,265.45,198.22,1431.0,6818.0,724.0,1105.2,2233.2,95.54,579.9,76.32,34.835,275.9,275.94,70.52,29.19,56.065,695.4,693.5,1554.0,2.107,122.975
2024-01-24,16.95,37.66,70.77,277.63,7.786,1614.0,462.2,139.49,166.36,0.766,4.04,6795.0,57.585,198.83,3.229,297.81,269.25,197.6,1447.6,6756.0,717.6,1093.6,2220.6,96.16,575.75,75.61,34.905,273.77,273.71,69.83,28.895,56.04,691.1,690.5,1575.5,2.122,120.85000000000001
2024-01-25,16.97,37.36,71.2,278.66,7.776,1609.0,461.6,139.0,165.42,0.7596,4.027,6809.0,57.165,197.52,3.1815,303.89,269.15,195.0,1435.8,6767.0,721.0,1095.15,2242.2,100.46,574.65,75.25,34.8,272.81,272.9,69.09,29.185,56.78,689.3,689.0,1572.0,2.112,121.975
2024-01-26,17.071,37.17,70.64,276.7,7.778,1602.0,460.6,139.03,163.99,0.7513,4.025,6901.0,57.1,198.21,3.2095,301.78,270.8,193.98,1423.6,6768.0,728.1,1095.8,2264.0,99.12,573.9,76.87,34.65,272.65,272.93,69.19,29.035,56.73,693.5,692.6,1564.5,2.109,120.75
2024-01-29,17.042,38.3,70.64,280.0,7.901,1629.8,464.2,138.95,163.5,0.7965,4.0555,6943.0,57.375,204.91,3.35,298.29,273.6,197.06,1435.8,6800.0,726.6,1098.1,2223.4,99.0,575.75,76.59,34.755,274.05,274.42,70.1,28.93,56.57,694.1,694.6,1577.5,2.148,121.82500000000002
2024-01-30,17.137,39.38,71.29,281.48,7.968,1683.8,470.6,140.21,163.22,0.79,4.0865,6994.0,58.335,203.48,3.307,314.48,272.85,201.08,1434.2,6750.0,728.8,1107.75,2208.4,97.48,573.95,76.16,35.065,275.67,275.7,69.85,29.025,56.315,692.2,691.9,1583.0,2.181,122.62500000000001
2024-01-31,17.2,38.83,71.47,286.55,7.836,1664.0,470.2,142.04,166.33,0.7827,4.084,7090.5,58.345,202.82,3.2715,319.88,274.8,200.14,1439.0,6765.0,738.1,1141.3,2227.2,98.3,575.0,76.8,35.285,276.0,276.07,69.93,29.145,56.55,703.5,702.0,1577.0,2.17,122.87499999999999
2024-02-01,17.391,38.92,71.12,284.99,7.836,1672.0,466.2,141.02,165.25,0.772,4.063,7093.5,59.25,205.0,3.266,317.61,275.1,204.58,1445.6,6759.0,730.7,1137.3,2230.2,97.0,576.5,76.12,35.425,276.86,276.89,70.14,30.895,56.93,704.4,704.9,1574.0,2.156,123.125
2024-02-02,17.344,39.81,70.72,285.69,7.83,1627.8,465.8,141.44,164.4,0.7663,4.064,7114.0,59.2,202.1,3.3285,318.69,275.6,202.9,1443.4,6737.0,747.6,1129.5,2214.0,97.0,583.95,75.75,35.34,276.74,276.86,69.61,30.45,56.95,706.9,706.0,1577.0,2.157,122.19999999999999
2024-02-05,17.424,39.91,70.76,298.0,7.813,1621.2,472.8,141.95,164.87,0.7789,4.118,7137.5,58.75,200.5,3.4175,328.77,279.8,200.72,1494.0,6774.0,745.0,1132.0,2202.0,95.0,592.0,75.45,36.015,277.84,278.18,69.48,30.2,56.9,709.0,707.8,1586.0,2.138,122.275
2024-02-06,17.445,40.28,71.12,296.35,7.966,1603.4,475.6,142.98,164.56,0.7773,4.1265,7163.0,57.84,200.95,3.4235,323.24,278.9,199.7,1477.4,6798.0,770.9,1131.0,2188.2,96.02,593.55,76.33,36.52,278.67,279.0,69.2,30.33,57.38,710.3,709.2,1584.5,2.143,121.89999999999999
2024-02-07,17.5,39.67,70.38,293.76,7.98,1591.2,472.0,142.9,164.62,0.7755,4.102,7265.0,57.19,202.75,3.363,321.4,277.15,197.1,1469.8,6771.0,782.8,1139.0,2188.8,98.44,589.7,75.87,36.23,284.41,284.34,68.27,30.21,57.36,715.0,712.4,1600.0,2.124,123.45
2024-02-08,17.549,39.22,69.26,285.15,7.933,1558.0,466.4,140.83,163.21,0.77,4.0785,7231.5,55.695,198.17,3.3535,317.94,275.65,196.12,1438.4,6766.0,782.4,1115.2,2201.8,98.16,587.75,75.22,35.51,282.17,282.01,67.27,29.75,57.005,709.6,707.1,1591.0,2.233,121.3
2024-02-09,18.211,39.05,69.07,284.77,7.861,1587.0,462.6,141.01,163.23,0.7626,4.077,7238.5,56.145,198.99,3.4155,315.1,277.7,199.72,1425.0,6795.0,807.8,1116.7,2199.0,97.06,589.75,74.56,35.49,283.5,283.56,67.24,30.15,57.0,712.1,711.3,1592.0,2.194,121.65
2024-02-12,17.93,39.89,67.96,287.14,7.902,1589.0,462.4,140.55,162.49,0.7667,4.089,7280.0,55.33,199.01,3.48,315.39,277.15,198.06,1408.8,6825.0,842.7,1111.1,2245.0,98.36,588.95,75.08,35.36,287.28,287.13,66.79,30.28,57.325,711.6,710.3,1617.5,2.258,122.325
2024-02-13,18.12,39.6,68.14,291.19,7.83,1609.8,458.8,141.49,162.29,0.7703,4.079,7269.0,55.635,200.14,3.46,319.17,280.9,197.5,1422.0,6944.0,850.4,1108.0,2253.0,97.9,592.75,79.83,35.31,287.07,287.11,67.39,30.5,58.42,712.1,710.0,1659.5,2.303,121.975
2024-02-14,18.033,39.49,68.27,289.44,7.896,1608.4,452.8,140.6,161.92,0.7654,4.0775,7220.5,55.1,198.46,3.423,317.55,283.25,196.58,1411.8,6932.0,845.1,1099.9,2231.4,99.42,590.05,80.5,35.34,289.06,289.17,66.59,30.4,58.18,707.7,706.1,1668.5,2.266,122.5
2024-02-15,18.189,39.24,68.3,290.81,7.92,1613.2,454.6,141.15,161.59,0.7601,4.073,7282.5,54.83,198.1,3.4425,314.89,281.0,199.56,1409.0,6913.0,871.7,1103.8,2246.4,102.56,589.15,83.71,35.115,290.24,289.99,67.32,30.78,60.175,709.3,707.8,1606.78125,2.31,121.925
2024-02-16,18.216,38.84,68.75,287.92,7.851,1603.0,448.2,140.12,161.19,0.7504,4.061,7224.5,53.785,195.97,3.481,310.51,279.9,198.76,1409.6,6851.0,879.1,1084.6,2281.0,100.1,585.5,84.15,34.78,288.33,288.31,66.37,30.255,60.35,707.8,707.1,1607.78125,2.301,121.25
2024-02-19,17.847,38.89,69.55,290.7,7.944,1604.0,444.0,139.78,161.24,0.7507,4.0485,7188.0,53.605,196.6,3.597,313.09,279.35,197.82,1388.2,6869.0,859.0,1092.75,2300.0,101.88,586.25,86.82,34.52,288.93,288.88,64.95,30.22,61.2,703.5,700.3,1608.28125,2.214,124.7
2024-02-20,17.529,37.74,69.81,283.14,7.82,1565.4,429.6,133.98,159.5,0.7351,3.9635,7081.0,53.005,189.2,3.3935,305.39,275.0,190.64,1379.2,6715.0,834.5,1073.55,2207.4,101.98,572.1,85.68,33.905,283.9,284.38,63.15,28.995,59.23,694.3,689.2,1609.4375,2.129,117.875
2024-02-21,17.601,37.01,69.55,280.8,7.857,1568.2,438.4,134.02,158.64,0.7317,3.9705,6990.5,52.63,190.01,3.325,281.76,278.0,189.78,1358.8,6668.0,820.7,1072.8,2230.2,98.84,562.35,86.77,34.265,282.0,282.14,63.22,28.645,59.7,688.1,684.5,1583.5,2.083,115.5
2024-02-22,17.62,37.31,70.59,280.95,7.884,1581.6,432.8,135.65,158.12,0.7302,3.996,7021.5,53.43,190.9,3.33,276.71,278.55,193.3,1337.4,6702.0,835.5,1077.4,2241.6,99.0,562.35,85.9,34.005,284.77,284.57,62.81,28.52,60.105,694.3,690.9,1604.5,2.15,115.94999999999999
2024-02-26,18.147,38.07,71.26,289.65,8.188,1615.0,439.8,134.0,160.09,0.7388,4.045,7164.0,53.9,197.5,3.4105,279.91,282.05,197.52,1351.6,6828.0,849.5,1100.2,2312.6,102.5,575.55,88.24,34.5,291.25,290.95,64.06,29.285,61.29,702.5,698.6,1638.0,2.195,118.0
2024-02-27,18.029,37.72,72.81,287.8,8.131,1634.4,434.6,131.59,159.04,0.7455,3.9935,7141.5,53.935,199.36,3.386,281.65,281.9,197.24,1375.2,6745.0,839.4,1090.45,2321.6,103.0,568.2,90.54,34.28,292.52,292.53,63.51,29.485,62.19,696.7,691.2,1616.0,2.199,116.92500000000001
2024-02-28,18.032,37.61,70.79,296.98,8.12,1634.8,433.2,132.43,160.65,0.754,3.9935,7261.5,53.435,199.47,3.372,278.58,284.5,197.14,1346.4,6717.0,891.8,1104.55,2252.2,101.6,568.5,91.49,34.215,291.75,291.89,63.07,29.175,62.085,705.0,694.8,1608.5,2.171,116.55000000000001
2024-02-29,18.46,38.54,71.32,298.81,8.127,1651.6,435.8,136.22,161.82,0.7588,4.076,7378.0,54.855,199.59,3.41,271.44,290.9,200.34,1349.6,6755.0,877.5,1101.4,2278.0,101.8,578.0,91.25,34.805,292.19,292.2,63.15,29.405,61.97,718.8,709.4,1608.0,2.174,117.125
2024-03-01,18.39,39.06,72.23,298.66,8.047,1671.2,437.6,135.19,161.34,0.7613,4.042,7463.5,54.82,199.31,3.402,278.95,290.65,205.92,1348.0,6792.0,868.7,1100.5,2317.0,102.34,577.45,93.06,34.55,295.38,294.7,64.33,29.31,61.855,717.3,713.8,1590.0,2.196,118.27499999999999
2024-03-04,18.541,39.78,73.56,297.38,7.952,1670.8,452.0,136.23,161.24,0.7721,4.05,7511.5,55.24,200.97,3.391,285.99,291.5,204.54,1337.8,6757.0,857.5,1159.2,2351.6,102.0,582.5,91.7,34.765,299.17,299.38,66.31,29.7,62.16,732.5,724.2,1585.0,2.181,118.89999999999999
2024-03-05,18.531,39.78,73.62,295.77,8.008,1679.2,444.6,135.45,160.98,0.7667,4.069,7499.5,55.21,206.99,3.401,284.27,290.15,205.0,1343.2,6811.0,898.9,1136.55,2357.8,103.5,585.55,91.39,34.55,298.4,298.88,66.8,29.74,61.7,730.4,724.9,1604.5,2.166,117.525
2024-03-06,18.585,39.66,74.44,292.19,8.005,1685.4,447.6,135.06,161.65,0.782,4.07,7483.0,55.05,205.6,3.4585,282.1,288.85,206.68,1385.0,6779.0,906.5,1175.2,2308.8,105.0,585.15,90.82,34.61,297.71,298.28,68.37,29.785,61.36,743.3,735.3,1597.0,2.154,117.19999999999999
2024-03-07,18.607,39.54,74.93,291.15,8.02,1704.2,446.6,137.73,160.91,0.7777,4.065,7513.0,54.895,209.0,3.48,281.4,290.75,207.28,1389.6,6791.0,923.0,1170.25,2454.0,105.64,589.45,92.81,34.51,300.4,299.97,68.86,29.825,61.75,749.3,738.8,1600.0,2.142,116.55000000000001
2024-03-11,18.605,40.13,75.31,295.34,7.95,1720.0,445.4,138.18,160.56,0.771,4.058,7554.5,54.935,208.79,3.5205,290.19,290.95,205.24,1396.0,6746.0,920.6,1174.15,2461.4,105.9,588.35,92.41,34.56,299.79,299.89,68.66,29.615,61.13,753.7,742.5,1630.5,2.118,116.65
2024-03-12,19.13,40.08,75.27,296.06,8.061,1726.2,448.6,137.14,162.99,0.766,4.109,7536.5,55.0,208.6,3.5235,300.39,293.65,205.18,1417.8,6759.0,926.8,1164.6,2510.0,103.66,588.25,91.98,35.105,300.9,301.37,67.58,29.7,61.58,753.2,743.7,1618.0,2.105,116.975
2024-03-13,19.73,41.08,74.7,293.02,7.942,1735.2,446.4,136.1,161.77,0.7694,4.0975,7426.0,55.155,208.0,3.505,294.63,296.3,204.84,1406.6,6760.0,919.2,1187.0,2513.8,101.3,581.45,91.09,34.95,298.85,299.06,67.87,29.38,60.685,746.6,737.7,1604.0,2.119,116.92500000000001
2024-03-14,19.458,40.22,73.86,289.16,7.862,1705.4,445.6,133.49,161.1,0.7573,4.107,7370.0,54.94,207.45,3.4865,295.0,291.8,205.66,1399.8,6745.0,898.5,1175.25,2495.8,99.5,584.0,90.05,34.94,295.83,296.39,67.81,29.24,60.995,749.2,744.8,1585.5,2.083,115.45
2024-03-15,19.632,40.52,74.35,292.29,7.917,1721.8,441.2,135.43,160.86,0.7495,4.098,7380.0,55.405,210.75,3.4695,292.83,294.4,209.0,1400.0,6751.0,900.9,1176.0,2520.0,100.38,584.2,92.0,34.74,298.3,298.95,68.17,29.26,60.99,725.7,723.9,1594.5,2.081,115.97500000000001
2024-03-18,19.599,40.66,74.34,295.61,7.911,1731.8,441.0,133.35,160.58,0.7476,4.0835,7344.0,55.37,209.25,3.418,290.87,292.2,209.18,1404.6,6693.0,892.3,1167.3,2631.8,102.22,583.1,91.46,34.765,298.87,298.85,68.76,29.48,61.79,714.9,713.5,1589.5,2.062,114.35000000000001
2024-03-19,19.415,39.73,74.99,294.59,7.897,1719.0,437.2,131.35,158.55,0.737,4.066,7333.5,54.915,208.41,3.4465,293.97,288.9,206.32,1370.8,6657.0,892.8,1153.4,2674.2,100.76,565.35,90.44,34.08,295.2,295.44,68.41,28.85,60.915,702.7,703.3,1583.0,2.026,111.825
2024-03-20,19.546,40.7,77.12,299.58,7.939,1741.0,432.4,129.86,158.42,0.7267,4.083,7438.5,54.71,213.25,3.4055,287.01,292.8,212.0,1369.6,6680.0,865.0,1175.95,2670.0,100.5,560.3,96.0,33.99,295.4,296.22,69.62,28.595,61.845,695.7,696.2,1607.0,2.042,112.34999999999998
2024-03-21,20.39,40.98,76.65,308.92,7.937,1796.4,440.2,130.04,158.28,0.7287,4.059,7417.5,55.63,212.85,3.395,287.51,292.55,218.5,1360.8,6682.0,863.5,1166.6,2678.2,101.0,562.8,95.06,34.01,295.62,296.0,69.37,28.25,62.32,703.7,701.7,1626.5,2.041,112.37499999999997
2024-03-22,19.831,39.73,75.58,304.0,7.815,1774.2,429.8,128.16,156.44,0.7205,4.0345,7303.0,54.65,212.18,3.325,279.62,289.1,214.14,1346.0,6623.0,837.9,1140.6,2642.0,99.88,554.2,92.58,33.535,292.99,292.97,67.7,28.39,61.945,694.5,690.0,1595.0,2.01,111.50000000000001
2024-03-25,20.559,40.43,76.41,307.6,7.814,1832.8,435.6,128.95,158.84,0.7267,4.0835,7438.0,55.785,213.97,3.329,279.06,290.25,221.02,1365.4,6609.0,865.0,1148.1,2732.4,99.86,558.05,93.5,33.495,293.9,294.19,68.21,29.3,62.875,689.0,686.5,1608.0,2.047,113.19999999999999
